WORK_ID,STATE_ID,STATE_NAME,CONSTITUENCY_ID,CONSTITUENCY,MP_ID,MP_NAME,WORK_CATEGORY,ACTIVITY_NAME,WORK_DESCRIPTION,WORK_STAGE,RECOMMENDED_AMOUNT,SANCTION_AMOUNT,TOTAL_FUND_DISBURSED_AMT,ACTUAL_AMOUNT,PAYMENT_COUNT,UNIQUE_VENDOR_COUNT,FIRST_EXPENDITURE_DATE,LAST_EXPENDITURE_DATE,ACTUAL_END_DATE,STAT_PEER_GROUP,STAT_PEER_COUNT,STAT_PEER_Q1,STAT_PEER_MEDIAN,STAT_PEER_Q3,STAT_PEER_IQR,STAT_LOO_PEER_MEAN_SANCTION,STAT_SANCTION_TO_PEER_MEDIAN,STAT_FINANCIAL_SCORE,STAT_PAYMENT_BEHAVIOR_SCORE,STAT_PAYMENT_SUBSIGNAL_COUNT,STAT_PAYMENT_CORROBORATION_BONUS,STAT_TIMELINE_SCORE,STAT_CATEGORY_COUNT,STAT_DIVERSITY_BONUS,STAT_SCORE,STAT_SEVERITY,STAT_TRIGGER_COUNT,STAT_STRONG_RULE_COUNT,STAT_VERIFICATION_FLAG_COUNT,STAT_CANDIDATE,STAT_FLAGS,STAT_REASONS,STAT_VERIFICATION_NOTES,STAT_SANCTION_ABOVE_PEER_IQR,STAT_SANCTION_EXTREME_PEER_IQR,STAT_SANCTION_ABOVE_5X_PEER_MEDIAN,STAT_PAYMENT_COUNT_OUTLIER,STAT_PAYMENT_COUNT_EXTREME,STAT_VENDOR_COUNT_OUTLIER,STAT_VENDOR_COUNT_EXTREME,STAT_PAYMENT_FREQUENCY_OUTLIER,STAT_PAYMENT_FREQUENCY_EXTREME,STAT_COMPLETION_DURATION_OUTLIER,STAT_COMPLETION_DURATION_EXTREME,STAT_LOW_DATA_COMPLETENESS
208188,21,Maharashtra,274,NANDED,3052343,Ravindra Vasantrao Chavan,Normal/Others,NA-Construction of community centers and community halls,"Construction of community hall near Sai Baba temple on Nagar panchayat owned land in Ward No. 8, at Naigaon Tehsil Naigaon Dist. Nanded",Pending for Sanction,2100000.0,2100000.0,,,,,,,,Maharashtra | Normal/Others | NA-Construction of community centers and community halls,750,800000.0,1000000.0,1000000.0,200000.0,1130663.9946452477,2.1,35,0,0,0,0,1,0,35,MEDIUM,3,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,0,0,0,0,0,0,0,0,0,1
208192,21,Maharashtra,274,NANDED,3052343,Ravindra Vasantrao Chavan,Normal/Others,NA-Construction of community centers and community halls,Construction of community hall near Datta Temple on Grampanchayat owned land at Village Kamlaj Tehsil Mudkhed Dist. Nanded,Pending for Sanction,2100000.0,2100000.0,,,,,,,,Maharashtra | Normal/Others | NA-Construction of community centers and community halls,750,800000.0,1000000.0,1000000.0,200000.0,1130663.9946452477,2.1,35,0,0,0,0,1,0,35,MEDIUM,3,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,0,0,0,0,0,0,0,0,0,1
254949,21,Maharashtra,274,NANDED,3052343,Ravindra Vasantrao Chavan,Normal/Others,NA-Lighting of public spaces,"Installation of LED street lights in village Narsi under the jurisdiction of the Gram Panchayat, Taluka Naigaon, District Nanded.",Pending for Sanction,500000.0,500000.0,,,,,,,,Maharashtra | Normal/Others | NA-Lighting of public spaces,219,220000.0,220000.0,227500.0,7500.0,276470.5882352941,2.272727272727273,35,0,0,0,0,1,0,35,MEDIUM,3,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,0,0,0,0,0,0,0,0,0,1
264731,21,Maharashtra,274,NANDED,3052343,Ravindra Vasantrao Chavan,Normal/Others,NA-Street lights,"Installation of electric street lights LED lights on the internal main road and internal roads at Umar Colony, Ward No. 12 (C)within the limits of Nanded Waghala City Municipal Corporation.",Pending for Sanction,1300000.0,1300000.0,,,,,,,,Maharashtra | Normal/Others | NA-Street lights,24,294500.0,400000.0,500000.0,205500.0,569521.7391304348,3.25,35,0,0,0,0,1,0,35,MEDIUM,3,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,0,0,0,0,0,0,0,0,0,1
274143,21,Maharashtra,274,NANDED,3052343,Ravindra Vasantrao Chavan,Normal/Others,NA-Street lights,"Installation of Poles and Street Lights, as Required, from  talbid to Mahadev Temple, Ganganbeed, in the Gram Panchayat Area of Mouje talbid, Taluka Naigaon, District Nanded.",Pending for Sanction,1500000.0,1500000.0,,,,,,,,Maharashtra | Normal/Others | NA-Street lights,24,294500.0,400000.0,500000.0,205500.0,560826.0869565217,3.75,35,0,0,0,0,1,0,35,MEDIUM,3,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,0,0,0,0,0,0,0,0,0,1
292712,21,Maharashtra,274,NANDED,3052343,Ravindra Vasantrao Chavan,Normal/Others,NA-Construction of community centers and community halls,"Construction of Community Hall on Grampanchayat owned land front of Mahadev Temple, Lalwandi Tq.Naigaon Kh. Dist.Nanded.",Pending for Sanction,2500000.0,2500000.0,,,,,,,,Maharashtra | Normal/Others | NA-Construction of community centers and community halls,750,800000.0,1000000.0,1000000.0,200000.0,1130128.5194109771,2.5,35,0,0,0,0,1,0,35,MEDIUM,3,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,0,0,0,0,0,0,0,0,0,1
312703,21,Maharashtra,274,NANDED,3052343,Ravindra Vasantrao Chavan,Normal/Others,NA-Construction of rooms and halls in school and colleges,"Construction of a Classroom at Saibaba Higher Primary School, run by Jai Ambika Mahila Vikas Pratishthan, Motarga, under Dharmabad Municipal Council, at Ratnali, Taluka Dharmabad, District Nanded.",Pending for Sanction,1200000.0,1200000.0,,,,,,,,Maharashtra | Normal/Others | NA-Construction of rooms and halls in school and colleges,16,999790.5,1000000.0,1000000.0,209.5,1079972.0666666667,1.2,35,0,0,0,0,1,0,35,MEDIUM,3,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,0,0,0,0,0,0,0,0,0,1
202217,21,Maharashtra,287,NANDURBAR(ST),3042411,ADV GOWAAL KAGADA PADAVI,Normal/Others,NA-Lighting of public spaces,Giving lights near Chattrapati Shivaji Maharaj statue At shahada ,Pending for Sanction,500000.0,500000.0,,,,,,,,Maharashtra | Normal/Others | NA-Lighting of public spaces,219,220000.0,220000.0,227500.0,7500.0,276470.5882352941,2.272727272727273,35,0,0,0,0,1,0,35,MEDIUM,3,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,0,0,0,0,0,0,0,0,0,1
204386,21,Maharashtra,287,NANDURBAR(ST),3042411,ADV GOWAAL KAGADA PADAVI,Normal/Others,NA-Construction of community centers and community halls,Construction of Community Hall at Batavapada (Ambapani) in Shirpur Tehasil,Pending for Sanction,2500000.0,2500000.0,,,,,,,,Maharashtra | Normal/Others | NA-Construction of community centers and community halls,750,800000.0,1000000.0,1000000.0,200000.0,1130128.5194109771,2.5,35,0,0,0,0,1,0,35,MEDIUM,3,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,0,0,0,0,0,0,0,0,0,1
178248,21,Maharashtra,279,OSMANABAD,3019088,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,Normal/Others,NA-Lighting of public spaces,Installation of street light on GP land at Ghugi block Dharashiv,Pending for Sanction,300000.0,300000.0,,,,,,,,Maharashtra | Normal/Others | NA-Lighting of public spaces,219,220000.0,220000.0,227500.0,7500.0,277450.98039215687,1.3636363636363635,35,0,0,0,0,1,0,35,MEDIUM,3,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,0,0,0,0,0,0,0,0,0,1
218088,21,Maharashtra,279,OSMANABAD,3019088,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,Normal/Others,NA-Lighting of public spaces,Installation of solar highmast and other related work at shinde galli chavdi chowk at Umarga block Umarga Dist. Dharashiv.,Pending for Sanction,700000.0,700000.0,,,,,,,,Maharashtra | Normal/Others | NA-Lighting of public spaces,219,220000.0,220000.0,227500.0,7500.0,275490.1960784314,3.1818181818181817,35,0,0,0,0,1,0,35,MEDIUM,3,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,0,0,0,0,0,0,0,0,0,1
229274,21,Maharashtra,279,OSMANABAD,3019088,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,Normal/Others,NA-Construction of community centers and community halls,Construction of community centre on grampanchayat own land (property no.2654) at Ter block and dist. Dharashiv,Pending for Sanction,2500000.0,2500000.0,,,,,,,,Maharashtra | Normal/Others | NA-Construction of community centers and community halls,750,800000.0,1000000.0,1000000.0,200000.0,1130128.5194109771,2.5,35,0,0,0,0,1,0,35,MEDIUM,3,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,0,0,0,0,0,0,0,0,0,1
259075,21,Maharashtra,279,OSMANABAD,3019088,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,Normal/Others,NA-Lighting of public spaces,Installation of solar highmast in public space in village wasti at Kamtha block Tuljapur District Dharashiv. (SC),Pending for Sanction,500000.0,500000.0,,,,,,,,Maharashtra | Normal/Others | NA-Lighting of public spaces,219,220000.0,220000.0,227500.0,7500.0,276470.5882352941,2.272727272727273,35,0,0,0,0,1,0,35,MEDIUM,3,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,0,0,0,0,0,0,0,0,0,1
259076,21,Maharashtra,279,OSMANABAD,3019088,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,Normal/Others,NA-Lighting of public spaces,Installation of solar street lights in public spaces in Kale Vasti. (ST) at wakdi kej block kalamb dist. Dharashiv.,Pending for Sanction,300000.0,300000.0,,,,,,,,Maharashtra | Normal/Others | NA-Lighting of public spaces,219,220000.0,220000.0,227500.0,7500.0,277450.98039215687,1.3636363636363635,35,0,0,0,0,1,0,35,MEDIUM,3,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,0,0,0,0,0,0,0,0,0,1
259077,21,Maharashtra,279,OSMANABAD,3019088,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,Normal/Others,NA-Lighting of public spaces,Installation of solar street lights in public areas in Shinde Settlement. (ST) at wakdi kej block kalamb dist. Dharashiv.,Pending for Sanction,300000.0,300000.0,,,,,,,,Maharashtra | Normal/Others | NA-Lighting of public spaces,219,220000.0,220000.0,227500.0,7500.0,277450.98039215687,1.3636363636363635,35,0,0,0,0,1,0,35,MEDIUM,3,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,0,0,0,0,0,0,0,0,0,1
259078,21,Maharashtra,279,OSMANABAD,3019088,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,Normal/Others,NA-Lighting of public spaces,Installation of solar street lights in public space in Pawar wasti at Wakdi (Kej) block Kalamb district Dharashiv. (ST),Pending for Sanction,300000.0,300000.0,,,,,,,,Maharashtra | Normal/Others | NA-Lighting of public spaces,219,220000.0,220000.0,227500.0,7500.0,277450.98039215687,1.3636363636363635,35,0,0,0,0,1,0,35,MEDIUM,3,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,0,0,0,0,0,0,0,0,0,1
290256,21,Maharashtra,279,OSMANABAD,3019088,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,Normal/Others,NA-Lighting of public spaces,"Electrification and allied works at Subhash Nagar, Kukulod Colony, in Ward No. 5. (SC)",Pending for Sanction,500000.0,500000.0,,,,,,,,Maharashtra | Normal/Others | NA-Lighting of public spaces,219,220000.0,220000.0,227500.0,7500.0,276470.5882352941,2.272727272727273,35,0,0,0,0,1,0,35,MEDIUM,3,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,0,0,0,0,0,0,0,0,0,1
290262,21,Maharashtra,279,OSMANABAD,3019088,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,Normal/Others,NA-Lighting of public spaces,Electrification and allied works at Shivaji  Chowk Vairag ta barshi,Pending for Sanction,500000.0,500000.0,,,,,,,,Maharashtra | Normal/Others | NA-Lighting of public spaces,219,220000.0,220000.0,227500.0,7500.0,276470.5882352941,2.272727272727273,35,0,0,0,0,1,0,35,MEDIUM,3,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,0,0,0,0,0,0,0,0,0,1
290518,21,Maharashtra,279,OSMANABAD,3019088,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,Normal/Others,NA-Lighting of public spaces,Electrification and allied works at the public site of the Lingayat crematorium on Tuljapur Road  at ward no 8 block Barshi dist. Solapur.,Pending for Sanction,500000.0,500000.0,,,,,,,,Maharashtra | Normal/Others | NA-Lighting of public spaces,219,220000.0,220000.0,227500.0,7500.0,276470.5882352941,2.272727272727273,35,0,0,0,0,1,0,35,MEDIUM,3,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,0,0,0,0,0,0,0,0,0,1
299768,21,Maharashtra,279,OSMANABAD,3019088,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,Normal/Others,NA-Lighting of public spaces,near Z.P. Primary School and installation of a solar high-mast light. at ward no 15 Jadhavwadi block & dist. Dharashiv.,Pending for Sanction,300000.0,300000.0,,,,,,,,Maharashtra | Normal/Others | NA-Lighting of public spaces,219,220000.0,220000.0,227500.0,7500.0,277450.98039215687,1.3636363636363635,35,0,0,0,0,1,0,35,MEDIUM,3,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,0,0,0,0,0,0,0,0,0,1
247089,21,Maharashtra,292,PALGHAR(ST),3042413,DR. HEMANT VISHNU SAVARA,Normal/Others,NA-Construction of community centers and community halls,"Construction of a community hall At.Pofaran, Tal. Dist. Palghar.",Pending for Sanction,2000000.0,2000000.0,,,,,,,,Maharashtra | Normal/Others | NA-Construction of community centers and community halls,750,800000.0,1000000.0,1000000.0,200000.0,1130797.8634538152,2.0,35,0,0,0,0,1,0,35,MEDIUM,3,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,0,0,0,0,0,0,0,0,0,1
279602,21,Maharashtra,261,PARBHANI,3019095,Sanjay Haribhau Jadhav,Normal/Others,NA-Construction of buildings for multi-gym,Construction of a gymnasium in an open space in Ward No. 9 under Parbhani City Municipal Corporation.,Pending for Sanction,5000000.0,5000000.0,,,,,,,,Maharashtra | Normal/Others | NA-Construction of buildings for multi-gym,17,1000000.0,1000000.0,1612500.0,612500.0,1234372.0,5.0,35,0,0,0,0,1,0,35,MEDIUM,3,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,0,0,0,0,0,0,0,0,0,1
292450,21,Maharashtra,261,PARBHANI,3019095,Sanjay Haribhau Jadhav,Normal/Others,NA-Construction of community centers and community halls,onstruction of Sabhamandap At Ward No 11 Tal Mantha Dist Jalna,Pending for Sanction,2500000.0,2500000.0,,,,,,,,Maharashtra | Normal/Others | NA-Construction of community centers and community halls,750,800000.0,1000000.0,1000000.0,200000.0,1130128.5194109771,2.5,35,0,0,0,0,1,0,35,MEDIUM,3,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,0,0,0,0,0,0,0,0,0,1
